ID,list,case,sex,age,acq_date,condition,stim_nr,stim_category,stim_A,stim_T,AC,TY
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,21,knien,A_Knien3_7,T_Knien3,knien,3
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,22,küssen,A_Kuess1_8,T_Kuess1,küssen,7
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,23,küssen,A_Kuess2_8,T_Kuess2,küssen,7
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,24,küssen,A_Kuess3_8,T_Kuess3,küssen,7
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,25,rafting,A_Rafti1_9,T_Rafti1,rafting,7
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,26,rafting,A_Rafti2_9,T_Rafti2,rafting,7
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,27,rafting,A_Rafti3_9,T_Rafti3,rafting,7
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,28,räumen,A_Raeum1_10,T_Raeum1,räumen,5
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,29,räumen,A_Raeum2_10,T_Raeum2,kleinschneiden,2
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,30,räumen,A_Raeum3_10,T_Raeum3,räumen,4
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,31,schwimmen,A_Schwi1_11,T_Schwi1,schwimmen,6
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,32,schwimmen,A_Schwi2_11,T_Schwi2,schwimmen,7
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,33,schwimmen,A_Schwi3_11,T_Schwi3,schwimmen,6
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,34,sitzen,A_Sitze1_12,T_Sitze1,sitzen,5
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,35,sitzen,A_Sitze2_12,T_Sitze2,sitzen,3
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,36,sitzen,A_Sitze3_12,T_Sitze3,sitzen,6
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,37,staubsaugen,A_Staub1_13,T_Staub1,staubsaugen,7
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,38,staubsaugen,A_Staub2_13,T_Staub2,staubsaugen,7
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,39,staubsaugen,A_Staub3_13,T_Staub3,staubsaugen,3
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,40,stehen,A_Stehe1_14,T_Stehe1,stehen,5
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,41,stehen,A_Stehe2_14,T_Stehe2,stehen,4
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,42,stehen,A_Stehe3_14,T_Stehe3,stehen,1
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,43,trainieren,A_Train1_15,T_Train1,trainieren,6
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,44,trainieren,A_Train2_15,T_Train2,trainieren,5
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,45,trainieren,A_Train3_15,T_Train3,trainieren,6
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,46,vernähen,A_Verna1_16,T_Verna1,vernähen,1
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,47,vernähen,A_Verna2_16,T_Verna2,vernähen,2
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,48,vernähen,A_Verna3_16,T_Verna3,vernähen,6
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,49,zerdrücken,A_Zerdr1_17,T_Zerdr1,zerdrücken,5
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,50,zerdrücken,A_Zerdr2_17,T_Zerdr2,zerdrücken,5
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,51,zerdrücken,A_Zerdr3_17,T_Zerdr3,zerdrücken,4
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,52,zwinkern,A_Zwick1_18,T_Zwink1,sitzen,1
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,53,zwinkern,A_Zwick2_18,T_Zwink2,sitzen,1
7-07,3,11,weiblich,22,2021-03-31T11:34:35Z,statisch,54,zwinkern,A_Zwick3_18,T_Zwink3,zwinkern,6
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,1,anfeuern,A_Anfeu1_1,T_Anfeu1,anfeuern,6
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,2,anfeuern,A_Anfeu2_1,T_Anfeu2,anfeuern,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,3,anfeuern,A_Anfeu3_1,T_Anfeu3,anfeuern,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,4,baden,A_Baden1_2,T_Baden1,baden,4
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,5,baden,A_Baden2_2,T_Baden2,baden,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,6,baden,A_Baden3_2,T_Baden3,baden,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,7,bezahlen,A_Bezah1_3,T_Bezah1,bezahlen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,8,bezahlen,A_Bezah2_3,T_Bezah2,bezahlen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,9,bezahlen,A_Bezah3_3,T_Bezah3,bezahlen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,10,füttern,A_Fuett1_4,T_Fuett1,füttern,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,11,füttern,A_Fuett2_4,T_Fuett2,füttern,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,12,füttern,A_Fuett3_4,T_Fuett3,füttern,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,13,kehren,A_Kehre1_5,T_Kehre1,kehren,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,14,kehren,A_Kehre2_5,T_Kehre2,kehren,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,15,kehren,A_Kehre3_5,T_Kehre3,kehren,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,16,kleinschneiden,A_Klein1_6,T_Klein1,kleinschneiden,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,17,kleinschneiden,A_Klein2_6,T_Klein2,kleinschneiden,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,18,kleinschneiden,A_Klein3_6,T_Klein3,kleinschneiden,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,19,knien,A_Knien1_7,T_Knien1,knien,6
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,20,knien,A_Knien2_7,T_Knien2,trainieren,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,21,knien,A_Knien3_7,T_Knien3,trainieren,2
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,22,küssen,A_Kuess1_8,T_Kuess1,küssen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,23,küssen,A_Kuess2_8,T_Kuess2,küssen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,24,küssen,A_Kuess3_8,T_Kuess3,küssen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,25,rafting,A_Rafti1_9,T_Rafti1,rafting,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,26,rafting,A_Rafti2_9,T_Rafti2,rafting,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,27,rafting,A_Rafti3_9,T_Rafti3,rafting,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,28,räumen,A_Raeum1_10,T_Raeum1,zerdrücken,1
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,29,räumen,A_Raeum2_10,T_Raeum2,kleinschneiden,1
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,30,räumen,A_Raeum3_10,T_Raeum3,zerdrücken,1
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,31,schwimmen,A_Schwi1_11,T_Schwi1,schwimmen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,32,schwimmen,A_Schwi2_11,T_Schwi2,schwimmen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,33,schwimmen,A_Schwi3_11,T_Schwi3,schwimmen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,34,sitzen,A_Sitze1_12,T_Sitze1,sitzen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,35,sitzen,A_Sitze2_12,T_Sitze2,sitzen,6
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,36,sitzen,A_Sitze3_12,T_Sitze3,sitzen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,37,staubsaugen,A_Staub1_13,T_Staub1,staubsaugen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,38,staubsaugen,A_Staub2_13,T_Staub2,staubsaugen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,39,staubsaugen,A_Staub3_13,T_Staub3,staubsaugen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,40,stehen,A_Stehe1_14,T_Stehe1,stehen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,41,stehen,A_Stehe2_14,T_Stehe2,stehen,4
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,42,stehen,A_Stehe3_14,T_Stehe3,stehen,5
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,43,trainieren,A_Train1_15,T_Train1,trainieren,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,44,trainieren,A_Train2_15,T_Train2,trainieren,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,45,trainieren,A_Train3_15,T_Train3,trainieren,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,46,vernähen,A_Verna1_16,T_Verna1,vernähen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,47,vernähen,A_Verna2_16,T_Verna2,vernähen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,48,vernähen,A_Verna3_16,T_Verna3,vernähen,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,49,zerdrücken,A_Zerdr1_17,T_Zerdr1,zerdrücken,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,50,zerdrücken,A_Zerdr2_17,T_Zerdr2,zerdrücken,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,51,zerdrücken,A_Zerdr3_17,T_Zerdr3,zerdrücken,7
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,52,zwinkern,A_Zwick1_18,T_Zwink1,zwinkern,2
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,53,zwinkern,A_Zwick2_18,T_Zwink2,sitzen,2
7-08,3,12,weiblich,18,2021-03-31T15:49:34Z,statisch,54,zwinkern,A_Zwick3_18,T_Zwink3,zwinkern,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,1,anfeuern,A_Anfeu1_1,T_Anfeu1,anfeuern,5
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,2,anfeuern,A_Anfeu2_1,T_Anfeu2,anfeuern,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,3,anfeuern,A_Anfeu3_1,T_Anfeu3,anfeuern,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,4,baden,A_Baden1_2,T_Baden1,baden,3
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,5,baden,A_Baden2_2,T_Baden2,baden,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,6,baden,A_Baden3_2,T_Baden3,baden,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,7,bezahlen,A_Bezah1_3,T_Bezah1,bezahlen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,8,bezahlen,A_Bezah2_3,T_Bezah2,bezahlen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,9,bezahlen,A_Bezah3_3,T_Bezah3,bezahlen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,10,füttern,A_Fuett1_4,T_Fuett1,füttern,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,11,füttern,A_Fuett2_4,T_Fuett2,füttern,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,12,füttern,A_Fuett3_4,T_Fuett3,füttern,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,13,kehren,A_Kehre1_5,T_Kehre1,kehren,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,14,kehren,A_Kehre2_5,T_Kehre2,kehren,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,15,kehren,A_Kehre3_5,T_Kehre3,kehren,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,16,kleinschneiden,A_Klein1_6,T_Klein1,kleinschneiden,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,17,kleinschneiden,A_Klein2_6,T_Klein2,kleinschneiden,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,18,kleinschneiden,A_Klein3_6,T_Klein3,kleinschneiden,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,19,knien,A_Knien1_7,T_Knien1,knien,5
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,20,knien,A_Knien2_7,T_Knien2,trainieren,4
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,21,knien,A_Knien3_7,T_Knien3,knien,4
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,22,küssen,A_Kuess1_8,T_Kuess1,küssen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,23,küssen,A_Kuess2_8,T_Kuess2,küssen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,24,küssen,A_Kuess3_8,T_Kuess3,küssen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,25,rafting,A_Rafti1_9,T_Rafti1,rafting,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,26,rafting,A_Rafti2_9,T_Rafti2,schwimmen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,27,rafting,A_Rafti3_9,T_Rafti3,schwimmen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,28,räumen,A_Raeum1_10,T_Raeum1,räumen,4
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,29,räumen,A_Raeum2_10,T_Raeum2,räumen,1
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,30,räumen,A_Raeum3_10,T_Raeum3,kleinschneiden,4
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,31,schwimmen,A_Schwi1_11,T_Schwi1,schwimmen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,32,schwimmen,A_Schwi2_11,T_Schwi2,schwimmen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,33,schwimmen,A_Schwi3_11,T_Schwi3,schwimmen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,34,sitzen,A_Sitze1_12,T_Sitze1,sitzen,5
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,35,sitzen,A_Sitze2_12,T_Sitze2,sitzen,1
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,36,sitzen,A_Sitze3_12,T_Sitze3,sitzen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,37,staubsaugen,A_Staub1_13,T_Staub1,staubsaugen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,38,staubsaugen,A_Staub2_13,T_Staub2,staubsaugen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,39,staubsaugen,A_Staub3_13,T_Staub3,staubsaugen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,40,stehen,A_Stehe1_14,T_Stehe1,stehen,1
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,41,stehen,A_Stehe2_14,T_Stehe2,stehen,1
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,42,stehen,A_Stehe3_14,T_Stehe3,stehen,1
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,43,trainieren,A_Train1_15,T_Train1,trainieren,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,44,trainieren,A_Train2_15,T_Train2,trainieren,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,45,trainieren,A_Train3_15,T_Train3,trainieren,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,46,vernähen,A_Verna1_16,T_Verna1,vernähen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,47,vernähen,A_Verna2_16,T_Verna2,vernähen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,48,vernähen,A_Verna3_16,T_Verna3,vernähen,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,49,zerdrücken,A_Zerdr1_17,T_Zerdr1,zerdrücken,4
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,50,zerdrücken,A_Zerdr2_17,T_Zerdr2,zerdrücken,7
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,51,zerdrücken,A_Zerdr3_17,T_Zerdr3,zerdrücken,3
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,52,zwinkern,A_Zwick1_18,T_Zwink1,sitzen,1
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,53,zwinkern,A_Zwick2_18,T_Zwink2,füttern,1
7-09,3,13,männlich,24,2021-03-31T16:59:31Z,statisch,54,zwinkern,A_Zwick3_18,T_Zwink3,zwinkern,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,1,anfeuern,A_Anfeu1_1,T_Anfeu1,anfeuern,5
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,2,anfeuern,A_Anfeu2_1,T_Anfeu2,anfeuern,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,3,anfeuern,A_Anfeu3_1,T_Anfeu3,anfeuern,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,4,baden,A_Baden1_2,T_Baden1,baden,4
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,5,baden,A_Baden2_2,T_Baden2,baden,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,6,baden,A_Baden3_2,T_Baden3,baden,3
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,7,bezahlen,A_Bezah1_3,T_Bezah1,bezahlen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,8,bezahlen,A_Bezah2_3,T_Bezah2,bezahlen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,9,bezahlen,A_Bezah3_3,T_Bezah3,bezahlen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,10,füttern,A_Fuett1_4,T_Fuett1,füttern,3
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,11,füttern,A_Fuett2_4,T_Fuett2,füttern,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,12,füttern,A_Fuett3_4,T_Fuett3,füttern,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,13,kehren,A_Kehre1_5,T_Kehre1,räumen,5
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,14,kehren,A_Kehre2_5,T_Kehre2,staubsaugen,5
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,15,kehren,A_Kehre3_5,T_Kehre3,staubsaugen,4
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,16,kleinschneiden,A_Klein1_6,T_Klein1,kleinschneiden,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,17,kleinschneiden,A_Klein2_6,T_Klein2,kleinschneiden,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,18,kleinschneiden,A_Klein3_6,T_Klein3,kleinschneiden,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,19,knien,A_Knien1_7,T_Knien1,knien,3
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,20,knien,A_Knien2_7,T_Knien2,knien,3
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,21,knien,A_Knien3_7,T_Knien3,knien,4
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,22,küssen,A_Kuess1_8,T_Kuess1,küssen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,23,küssen,A_Kuess2_8,T_Kuess2,küssen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,24,küssen,A_Kuess3_8,T_Kuess3,küssen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,25,rafting,A_Rafti1_9,T_Rafti1,rafting,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,26,rafting,A_Rafti2_9,T_Rafti2,rafting,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,27,rafting,A_Rafti3_9,T_Rafti3,rafting,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,28,räumen,A_Raeum1_10,T_Raeum1,räumen,2
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,29,räumen,A_Raeum2_10,T_Raeum2,stehen,2
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,30,räumen,A_Raeum3_10,T_Raeum3,räumen,2
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,31,schwimmen,A_Schwi1_11,T_Schwi1,schwimmen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,32,schwimmen,A_Schwi2_11,T_Schwi2,schwimmen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,33,schwimmen,A_Schwi3_11,T_Schwi3,schwimmen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,34,sitzen,A_Sitze1_12,T_Sitze1,sitzen,3
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,35,sitzen,A_Sitze2_12,T_Sitze2,sitzen,2
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,36,sitzen,A_Sitze3_12,T_Sitze3,sitzen,3
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,37,staubsaugen,A_Staub1_13,T_Staub1,staubsaugen,7
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,38,staubsaugen,A_Staub2_13,T_Staub2,staubsaugen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,39,staubsaugen,A_Staub3_13,T_Staub3,staubsaugen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,40,stehen,A_Stehe1_14,T_Stehe1,stehen,2
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,41,stehen,A_Stehe2_14,T_Stehe2,stehen,3
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,42,stehen,A_Stehe3_14,T_Stehe3,stehen,3
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,43,trainieren,A_Train1_15,T_Train1,trainieren,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,44,trainieren,A_Train2_15,T_Train2,trainieren,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,45,trainieren,A_Train3_15,T_Train3,trainieren,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,46,vernähen,A_Verna1_16,T_Verna1,vernähen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,47,vernähen,A_Verna2_16,T_Verna2,vernähen,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,48,vernähen,A_Verna3_16,T_Verna3,vernähen,5
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,49,zerdrücken,A_Zerdr1_17,T_Zerdr1,zerdrücken,6
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,50,zerdrücken,A_Zerdr2_17,T_Zerdr2,zerdrücken,4
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,51,zerdrücken,A_Zerdr3_17,T_Zerdr3,zerdrücken,4
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,52,zwinkern,A_Zwick1_18,T_Zwink1,sitzen,2
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,53,zwinkern,A_Zwick2_18,T_Zwink2,sitzen,1
7-10,3,14,weiblich,25,2021-03-31T20:04:45Z,statisch,54,zwinkern,A_Zwick3_18,T_Zwink3,zwinkern,6
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,1,anfeuern,A_Anfeu1_1,T_Anfeu1,anfeuern,3
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,2,anfeuern,A_Anfeu2_1,T_Anfeu2,anfeuern,7
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,3,anfeuern,A_Anfeu3_1,T_Anfeu3,anfeuern,5
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,4,baden,A_Baden1_2,T_Baden1,baden,2
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,5,baden,A_Baden2_2,T_Baden2,baden,6
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,6,baden,A_Baden3_2,T_Baden3,baden,6
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,7,bezahlen,A_Bezah1_3,T_Bezah1,bezahlen,4
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,8,bezahlen,A_Bezah2_3,T_Bezah2,bezahlen,6
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,9,bezahlen,A_Bezah3_3,T_Bezah3,bezahlen,5
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,10,füttern,A_Fuett1_4,T_Fuett1,füttern,6
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,11,füttern,A_Fuett2_4,T_Fuett2,füttern,6
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,12,füttern,A_Fuett3_4,T_Fuett3,füttern,6
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,13,kehren,A_Kehre1_5,T_Kehre1,kehren,5
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,14,kehren,A_Kehre2_5,T_Kehre2,kehren,4
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,15,kehren,A_Kehre3_5,T_Kehre3,kehren,5
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,16,kleinschneiden,A_Klein1_6,T_Klein1,kleinschneiden,7
7-11,3,15,weiblich,19,2021-03-31T20:37:54Z,statisch,17,kleinschneiden,A_Klein2_6,T_Klein2,kleinschneiden,7
